Phone Number,name,Phone to Name.name,Phone to Name.source,Phone to Name.vpa,Phone Name Attributes.businessNameDetected,Phone Name Attributes.digitalage,Phone Name Attributes.firstNameMatch,Phone Name Attributes.lastNameMatch,Phone Name Attributes.nameMatchScore,Phone Name Attributes.ndrScore,Phone Name Attributes.phoneFootprintStrengthOverall,Phone Name Attributes.phoneNameDigitalAge,Phone Name Attributes.unrScore,Phone Network.currentNetworkName,Phone Network.currentNetworkRegion,Phone Network.imsi,Phone Network.isPhoneReachable,Phone Network.numberBillingType,Phone Network.numberHasPortingHistory,Phone Network.portedFromNetworkName,Phone Network.portedFromNetworkRegion,Phone Social Premium.a23games,Phone Social Premium.amazon,Phone Social Premium.byjus,Phone Social Premium.flipkart,Phone Social Premium.housing,Phone Social Premium.indiamart,Phone Social Premium.instagram,Phone Social Premium.jeevansaathi,Phone Social Premium.jiomart,Phone Social Premium.my11,Phone Social Premium.paytm,Phone Social Premium.rummycircle,Phone Social Premium.shaadi,Phone Social Premium.swiggy,Phone Social Premium.whatsapp,Phone Social Premium.yatra,Risk Model.alternateRiskScore,Risk Model.digitalFootprint,Risk Model.identityConfidence,Risk Model.negativeInsights,Risk Model.phoneSocialMediaCount,Risk Model.positiveInsights,Risk Model.socialFootprintScore,Risk Model.telecomRisk,Zone,City,State
711287208762,Raj Singh,Sam Sharma,PAYTM,575106586570@randomvpa,False,609,False,False,87,1.0,Medium,-1,0.0,Reliance Jio,UP-West,4058700000.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,484,Medium,High,"[""Address seems to be incomplete."",""Person has negligible social media presence."",""Email does not exist."",""Email's domain does not exist.""]",4,"[""Person's name matched against multiple sources.""]",579,Medium,Vrindavan,Vrindavan,Uttar Pradesh
919462397588,Tom White,Tom White,YBL,669692912840@randomvpa,False,2605,True,False,100,1.0,Medium,-1,0.0,Reliance Jio,Delhi,4058724363.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,421,High,High,"[""Address seems to be incomplete."",""Person has negligible social media presence."",""Email does not exist."",""Email's domain does not exist.""]",4,"[""Person's name matched against multiple sources."",""Person's has significant internet presence.""]",587,Medium,East,New Delhi,New Delhi
949586832775,Tom Sharma,Tom Brown,PAYTM,755866962982@randomvpa,False,720,True,True,100,1.0,Medium,-1,0.0,Airtel,Delhi,4041098217.0,True,prepaid,False,,,Error,Account Found,Account Not Found,Account Found,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Found,Account Not Found,Account Found,Error,234,Medium,High,"[""Address seems to be incomplete."",""Email does not exist."",""Email's domain does not exist.""]",6,"[""Person's name matched against multiple sources.""]",522,Medium,East,New Delhi,New Delhi
728643791327,Jane White,Jane Singh,PAYTM,359078916643@randomvpa,False,572,True,False,100,1.0,Medium,-1,0.0,Airtel,Delhi,4041096545.0,True,prepaid,True,Vodafone,Delhi,Error,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,418,Medium,High,"[""Address seems to be incomplete."",""Person has negligible social media presence."",""Email does not exist."",""Email's domain does not exist.""]",4,"[""Person's name matched against multiple sources.""]",482,Medium,East,New Delhi,New Delhi
269442178744,Sam White,,,,False,1265,False,False,-1,-1.0,Low,-1,-1.0,Airtel,UP-West,4049700000.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Error,Account Not Found,Error,Account Not Found,Account Not Found,Account Not Found,Error,707,Medium,Medium,"[""Address seems to be incomplete."",""Person has negligible social media presence."",""Email does not exist."",""Email's domain does not exist.""]",0,[],320,Medium,Vrindavan,Vrindavan,Uttar Pradesh
740982460392,Tom Doe,Lisa White,PAYTM,931476597473@randomvpa,False,270,True,True,100,1.0,Medium,-1,0.0,Reliance Jio,UP-East,4058714103.0,True,prepaid,True,Airtel,UP-East,Error,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Found,Account Found,Error,418,Medium,High,"[""Address seems to be incomplete."",""Email does not exist."",""Email's domain does not exist.""]",6,"[""Person's name matched against multiple sources.""]",655,Medium,Lucknow,Lucknow,Uttar Pradesh
378122079109,John Singh,,,,False,238,False,False,-1,-1.0,Medium,-1,-1.0,Airtel,Delhi,4041000000.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Error,Account Not Found,Error,Account Not Found,Account Not Found,Account Not Found,Error,641,Medium,Medium,"[""Address seems to be incomplete."",""Person has negligible social media presence."",""Email does not exist."",""Email's domain does not exist.""]",1,[],339,Medium,East,New Delhi,New Delhi
255247801966,Raj Singh,,,,False,-1,False,False,-1,-1.0,Low,-1,-1.0,Airtel,Rajasthan,4047000000.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Not Found,Error,681,Medium,Medium,"[""Address seems to be incomplete."",""Person has negligible social media presence."",""Person's phone has a digital age of less than 6 months."",""Email does not exist."",""Email's domain does not exist.""]",2,[],205,Medium,Jaipur,Jaipur,Rajasthan
409954606212,John White,,,,False,941,False,False,-1,1.0,High,-1,1.0,Reliance Jio,Delhi,4058721398.0,True,prepaid,True,Vodafone,Delhi,Error,Account Found,Account Found,Account Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,359,Medium,Low,"[""Address seems to be incomplete."",""Person's name differed across mutiple sources."",""Email does not exist."",""Email's domain does not exist.""]",6,[],618,Medium,East,New Delhi,New Delhi
064444472719,Sam White,Priya Doe,PAYTM,869334704721@randomvpa,False,1899,False,False,38,0.0,Medium,-1,1.0,Vodafone,Delhi,4041132524.0,True,prepaid,True,Airtel,Delhi,Error,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Not Found,Error,635,High,Low,"[""Address seems to be incomplete."",""Person's name differed across mutiple sources."",""Person has negligible social media presence."",""Email does not exist."",""Email's domain does not exist.""]",2,"[""Person's has significant internet presence.""]",205,Medium,East,New Delhi,New Delhi
688805130218,Sam Doe,Raj Singh,OKSBI,080966007892@randomvpa,False,2127,False,False,-1,1.0,Medium,-1,1.0,Airtel,Punjab,4040290414.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Error,Account Not Found,Error,Account Not Found,Account Not Found,Account Found,Error,569,High,Low,"[""Address seems to be incomplete."",""Person's name differed across mutiple sources."",""Person has negligible social media presence."",""Email does not exist."",""Email's domain does not exist.""]",3,"[""Person's has significant internet presence.""]",530,Medium,Lucknow,Lucknow,Uttar Pradesh
583503820861,Raj Smith,Raj Smith,PAYTM,370770335619@randomvpa,False,1909,True,True,100,0.0,Medium,-1,0.5,Airtel,Delhi,4041095607.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,589,High,High,"[""Address seems to be incomplete."",""Person has negligible social media presence."",""Email does not exist."",""Email's domain does not exist.""]",3,"[""Person's name matched against multiple sources."",""Person's has significant internet presence.""]",619,Medium,East,New Delhi,New Delhi
429648393122,Jane Brown,Raj Doe,PAYTM,999055597947@randomvpa,False,1899,False,False,21,0.5,High,-1,1.0,Airtel,Delhi,4041000000.0,True,prepaid,False,,,Error,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Not Found,Error,480,High,Low,"[""Address seems to be incomplete."",""Person's name differed across mutiple sources."",""Person has negligible social media presence."",""Email does not exist."",""Email's domain does not exist.""]",4,"[""Person's has significant internet presence.""]",195,Medium,Gurgaon,Gurgaon,Haryana
282170068927,Sam Singh,Sam White,PAYTM,394936110898@randomvpa,False,154,False,True,63,1.0,Low,-1,1.0,Reliance Jio,Delhi,4058720000.0,True,prepaid,True,Vodafone,West Bengal,Error,Account Found,Account Not Found,Account Found,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,359,Medium,Low,"[""Address seems to be incomplete."",""Person's name differed across mutiple sources."",""Person's phone has a digital age of less than 6 months."",""Email does not exist."",""Email's domain does not exist.""]",6,[],562,Medium,Gurgaon,Gurgaon,Haryana
380166043056,Tom White,,,,False,477,False,False,-1,-1.0,Medium,-1,-1.0,Reliance Jio,UP-East,4058710000.0,True,prepaid,False,,,Error,Account Found,Account Not Found,Account Found,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,280,Medium,Medium,"[""Address seems to be incomplete."",""Person has negligible social media presence."",""Email does not exist."",""Email's domain does not exist.""]",5,[],618,Medium,Lucknow,Lucknow,Uttar Pradesh
614689402805,Lisa Doe,Lisa Smith,PAYTM,616874422181@randomvpa,False,2107,True,True,100,1.0,Medium,-1,0.0,Airtel,Delhi,4041000000.0,True,postpaid,False,,,Error,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Not Found,Error,599,High,High,"[""Address seems to be incomplete."",""Person has negligible social media presence."",""Email does not exist."",""Email's domain does not exist.""]",1,"[""Person's name matched against multiple sources."",""Person's has significant internet presence.""]",304,Medium,Ghaziabad,Ghaziabad,Uttar Pradesh
647438790747,Lisa Brown,Sam Smith,YBL,839359485960@randomvpa,False,1926,False,False,20,1.0,Medium,-1,1.0,Reliance Jio,Delhi,4058720000.0,True,prepaid,True,Vodafone,Delhi,Error,Account Found,Account Found,Account Found,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,296,High,Low,"[""Address seems to be incomplete."",""Person's name differed across mutiple sources."",""Email does not exist."",""Email's domain does not exist.""]",6,"[""Person's has significant internet presence.""]",562,Medium,Ghaziabad,Ghaziabad,Uttar Pradesh
917000957718,Tom Smith,Raj Brown,PAYTM,674487425817@randomvpa,False,2633,False,False,29,1.0,High,-1,1.0,Vodafone,UP-West,4056646111.0,True,prepaid,True,Airtel,UP-West,Error,Account Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Not Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,296,High,Low,"[""Address seems to be incomplete."",""Person's name differed across mutiple sources."",""Email does not exist."",""Email's domain does not exist.""]",6,"[""Person's has significant internet presence.""]",685,Medium,Vrindavan,Vrindavan,Uttar Pradesh
472055300886,Lisa Doe,Raj Sharma,PAYTM,873625203258@randomvpa,False,1909,True,True,100,0.0,High,-1,0.5,Reliance Jio,UP-East,4058717812.0,True,prepaid,False,,,Error,Account Found,Account Not Found,Account Found,Account Found,Account Found,Account Found,Account Not Found,Account Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,250,High,High,"[""Address seems to be incomplete."",""Email does not exist."",""Email's domain does not exist.""]",8,"[""Person's name matched against multiple sources."",""Person's has significant internet presence.""]",685,Medium,Lucknow,Lucknow,Uttar Pradesh
746969670931,Jane Sharma,,,,False,2028,False,False,-1,-1.0,High,-1,-1.0,Airtel,Delhi,4041000000.0,True,prepaid,True,IDEA,Delhi,Error,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Not Found,Error,556,High,Medium,"[""Address seems to be incomplete."",""Person has negligible social media presence."",""Email does not exist."",""Email's domain does not exist.""]",2,"[""Person's has significant internet presence.""]",205,Medium,East,New Delhi,New Delhi
667345718213,Priya White,Sue Brown,PAYTM,271492641717@randomvpa,False,2723,True,False,100,1.0,Medium,-1,0.0,Vodafone,Delhi,4041100000.0,True,prepaid,True,Reliance Jio,Delhi,Error,Account Found,Account Not Found,Account Found,Account Not Found,Account Found,Account Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,171,High,High,"[""Address seems to be incomplete."",""Email does not exist."",""Email's domain does not exist.""]",6,"[""Person's name matched against multiple sources."",""Person's has significant internet presence.""]",618,Medium,Faridabad,Faridabad,Haryana
682640393111,Jane Sharma,Raj Sharma,IKWIK,163361047958@randomvpa,False,658,True,False,91,1.0,Medium,-1,0.0,Reliance Jio,Haryana,4058585693.0,True,prepaid,True,IDEA,UP-West,Error,Account Found,Account Found,Account Found,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Found,Error,Account Found,Error,Account Not Found,Account Found,Account Found,Error,234,Medium,High,"[""Address seems to be incomplete."",""Email does not exist."",""Email's domain does not exist.""]",8,"[""Person's name matched against multiple sources.""]",679,Medium,Vrindavan,Vrindavan,Uttar Pradesh
267434491814,Sue Doe,Sue Brown,APL,743582927298@randomvpa,False,2151,False,False,77,1.0,High,2151,0.0,Reliance Jio,Delhi,4058728194.0,True,prepaid,True,Airtel,Delhi,Error,Account Found,Account Not Found,Account Not Found,Account Found,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,237,High,High,"[""Address seems to be incomplete."",""Person has negligible social media presence."",""Email does not exist."",""Email's domain does not exist.""]",4,"[""Person's name matched against multiple sources."",""Person's has significant internet presence.""]",629,Medium,Ghaziabad,Ghaziabad,Uttar Pradesh
090204264536,Jane Singh,Lisa Doe,PAYTM,431629656887@randomvpa,False,2692,False,False,46,1.0,High,-1,1.0,Airtel,Rajasthan,4047086190.0,True,prepaid,True,Reliance Jio,Rajasthan,Error,Account Found,Account Not Found,Account Found,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Account Not Found,Error,Account Found,Error,Account Not Found,Account Not Found,Account Found,Error,296,High,Low,"[""Address seems to be incomplete."",""Person's name differed across mutiple sources."",""Person has negligible social media presence."",""Email does not exist."",""Email's domain does not exist.""]",4,"[""Person's has significant internet presence.""]",593,Medium,Jaipur,Jaipur,Rajasthan
